molid,score,RF_pred,RF_10K_pred
EN_m_276436bbc_2279X10258__s14082948_s14089490_s-1,-14.995281,-16.349932439999982,-16.349932439999986
EN_m_271948bba_6165X12061__s9940980_s9931226_s-1,-11.212254,-13.850721660000012,-13.850721660000012
EN_m_271948bba_6165X12061__s9941074_s14932508_s-1,-19.075779,-18.501282200000013,-18.501282200000013
EN_m_22bbe_1101X18326__s20839654_s4974860_s-1,-21.829481,-20.402794319999995,-20.402794319999995
EN_m_6bba_1188X1718__s15766918_s14600354_s-1,-24.708056,-22.800476389999968,-22.800476389999975
EN_m_2230bec_2334X4397__s14595032_s7465698_s-1,-22.258969,-21.215143989999987,-21.21514398999999
EN_m_271949aba_5745X4511__s12436204_s10843274_s-1,-16.02458,-16.787310420000008,-16.787310420000008
EN_m_22bbb_5803X18326__s17319714_s6546426_s-1,-21.687665,-20.979378249999982,-20.97937824999998
EN_m_2718bba_16504X4183__s9109818_s3391802_s-1,-23.939609,-22.78726833000001,-22.78726833000001
EN_m_22dbb_498X18326__s15751056_s138493_s-1,-17.446806,-18.014989099999983,-18.014989099999983
EN_m_2718bba_16504X4183__s9147334_s7103122_s-1,-18.128739000000003,-18.013653819999988,-18.01365381999999
EN_m_27bbd_10224X2510__s21247854_s1199862_s-1,-26.958707,-24.95975670999998,-24.95975670999998
EN_m_271949aba_5745X4511__s17801106_s16792620_s-1,-12.590481,-14.915014249999983,-14.915014249999986
EN_m_22bbg_14175X18811__s319302_s2264464_s-1,-19.616065,-19.51165762999998,-19.51165762999998
EN_m_512caa_5148X301__s6389904_s10814732_s-1,-20.919999,-20.240007359999982,-20.240007359999986
EN_m_11bbc_4643X10267__s3308374_s54642_s-1,-14.488112,-15.057349020000002,-15.057349020000002
EN_m_11cbb_6602X1115__s19497252_s8602020_s-1,-17.340221,-17.008124409999983,-17.008124409999983
EN_m_22bcb_4091X14285__s6507382_s11560768_s-1,-19.614441,-19.104132659999983,-19.104132659999983
EN_m_22dbb_498X18326__s765828_s15614648_s-1,-19.758516,-19.53662003000003,-19.53662003000003
EN_m_22bcd_812X14285__s20973426_s4433574_s-1,-20.265806,-19.81791526000004,-19.817915260000042
EN_m_2718bba_16504X4183__s19502604_s8334202_s-1,-13.259827,-14.141623540000007,-14.141623540000007
EN_m_271949aba_5745X4511__s15740424_s10842950_s-1,-18.774931,-18.42769895999998,-18.42769895999998
EN_m_22bcb_4091X14285__s15100054_s13776194_s-1,-16.898751999999998,-17.010394950000027,-17.010394950000023
EN_m_271949aba_5745X4511__s13156414_s15160468_s-1,-13.731613000000001,-15.325783929999993,-15.32578392999999
EN_m_2718bba_16504X4183__s19968822_s867296_s-1,-20.195917,-18.922513920000007,-18.922513920000007
EN_m_272610bca_561X8522__s18204196_s19178330_s-1,-22.057902,-20.677886860000008,-20.677886860000008
EN_m_22bbg_14175X18811__s19470662_s20050378_s-1,-8.939971,-12.82328951000001,-12.82328951000001
EN_m_271948bba_6165X12061__s17630040_s20607562_s-1,-22.835753,-20.96301886000001,-20.963018860000012
EN_m_1458bgb_2214X4521__s477508_s481056_s-1,-14.641727,-16.27522601999998,-16.27522601999998
EN_m_11dbc_107X10267__s3001260_s7919596_s-1,-21.974808,-20.369006379999988,-20.369006379999988
EN_m_527bbb_13275X12060__s13575120_s156688_s-1,-17.541736,-18.101718109999982,-18.10171810999998
EN_m_22bcd_812X14285__s57754_s950456_s-1,-19.629293,-19.62458702999998,-19.62458702999998
EN_m_22bbg_14175X18811__s602388_s215894_s-1,-5.808201,-11.110671620000018,-11.110671620000016
EN_m_2718bba_16504X4183__s12300490_s10966120_s-1,-21.878759,-19.989225239999968,-19.989225239999968
EN_m_22bbg_14175X18811__s8798894_s210466_s-1,-19.376509,-19.084628649999974,-19.084628649999974
EN_m_271948bba_6165X12061__s18055056_s9930660_s-1,-12.083618,-14.22926499999998,-14.22926499999998
EN_m_2718cba_16504X413__s1024262_s20042454_s-1,-7.951845,-12.304376950000016,-12.304376950000016
EN_m_270084bbb_700X1742__s14586794_s15082460_s-1,-21.570547,-19.827822230000013,-19.82782223000001
EN_m_240690bbb_693X16652__s7347548_s7408438_s-1,-21.643366,-20.48573433000001,-20.48573433000001
EN_m_11bbb_6602X10262__s14591822_s238709_s-1,-21.815606,-20.491704289999962,-20.491704289999962
EN_m_22bcb_4091X14285__s8858488_s9397282_s-1,-6.888511,-10.85947347,-10.859473470000001
EN_m_22cbg_14175X536__s17056884_s13030286_s-1,-18.849264,-18.666083439999976,-18.666083439999976
EN_m_27bbd_10224X2510__s20265890_s8962090_s-1,-27.476387,-23.61261636999999,-23.61261636999999
EN_m_22bbg_14175X18811__s19470662_s4711202_s-1,-21.225693,-19.941968650000025,-19.941968650000028
EN_m_271948bba_6165X12061__s14317492_s9936180_s-1,-17.96487,-18.34243545000001,-18.34243545000001
EN_m_6bba_1188X1718__s12891022_s9439748_s-1,-24.918525,-22.53616679000002,-22.53616679000002
EN_m_2718bba_16504X4183__s20024086_s9406868_s-1,-14.000156,-16.10969634000001,-16.10969634000001
EN_m_527dbb_843X12060__s6547766_s15614650_s-1,-25.302191,-23.31113820000002,-23.31113820000002
EN_m_512bba_5148X10475__s6494254_s14943946_s-1,-22.564294,-20.839602480000003,-20.839602480000003
EN_m_22cbg_14175X536__s13446284_s1054974_s-1,-18.728778,-18.551476629999982,-18.55147662999998
EN_m_527bbb_13275X12060__s9787316_s155474_s-1,-21.09103,-20.489306350000017,-20.48930635000002
EN_m_527bcb_3363X9671__s18186910_s10742996_s-1,-6.842565,-11.353426090000005,-11.353426090000005
EN_m_27bbd_10224X2510__s4602956_s11757256_s-1,-20.541244,-19.633043890000003,-19.633043890000003
EN_m_2718daa_1142X4183__s1026394_s8260812_s-1,-16.728172,-16.844229380000012,-16.844229380000012
EN_m_11dbb_3187X10262__s10964062_s1742718_s-1,-18.464589,-18.015177289999983,-18.015177289999986
EN_m_11bbc_4643X10267__s15416340_s217445_s-1,-22.553677,-20.06971578000002,-20.06971578000002
EN_m_2718bba_16504X4183__s9819846_s7425972_s-1,-21.436753,-19.820579289999976,-19.820579289999976
EN_m_2718bba_16504X4183__s10119610_s17830168_s-1,-19.64961,-18.377629339999988,-18.377629339999988
EN_m_2718bba_16504X4183__s14934466_s5176082_s-1,-26.417941,-24.29838684000001,-24.298386840000003
EN_m_527bbb_13275X12060__s14058464_s746334_s-1,-18.571033,-18.842330889999968,-18.84233088999997
EN_m_22bbe_1101X18326__s2503620_s215828_s-1,-9.588208,-11.941407759999993,-11.941407759999993
EN_m_2718bba_16504X4183__s9145054_s16927006_s-1,-25.802929000000002,-23.172086409999967,-23.172086409999974
EN_m_22bbd_1604X18811__s5503158_s15768456_s-1,-21.047624,-20.307042320000022,-20.307042320000022
EN_m_22bbg_14175X18811__s10339098_s17627932_s-1,-23.346273,-21.26271847000003,-21.26271847000003
EN_m_22bbe_1101X18326__s21419458_s13596586_s-1,-24.951412,-21.645999939999967,-21.645999939999964
EN_m_527bbb_13275X12060__s4905688_s3001410_s-1,-24.57674500000001,-22.372403200000008,-22.372403200000008
EN_m_271949aba_5745X4511__s12222234_s10845032_s-1,-19.725938,-19.20901821000001,-19.209018210000014
EN_m_22bbg_14175X18811__s594416_s12131360_s-1,-15.030492,-15.677984980000018,-15.677984980000014
EN_m_22bbb_5803X18326__s11763692_s10154860_s-1,-21.315376999999998,-19.573765849999976,-19.573765849999976
EN_m_2718daa_1142X4183__s9406870_s14059064_s-1,-23.574057,-21.817851010000005,-21.817851010000005
EN_m_2718bba_16504X4183__s21201920_s867898_s-1,-20.882945,-20.105829700000005,-20.105829700000005
EN_m_527bbb_13275X12060__s885534_s16526118_s-1,-22.906318,-21.166536120000025,-21.166536120000025
EN_m_22bbe_1101X18326__s20850146_s59654_s-1,-24.819128,-22.65485548000002,-22.65485548000002
EN_m_22bbg_14175X18811__s11974260_s159241_s-1,-14.780251000000002,-15.994623739999984,-15.994623739999984
EN_m_2718bba_16504X4183__s20286640_s8990542_s-1,-26.178717000000002,-22.80881303999999,-22.80881303999999
EN_m_512bba_5148X10475__s6586128_s7081966_s-1,-8.122834,-12.320905220000007,-12.320905220000007
EN_m_271948bba_6165X12061__s15101786_s9929526_s-1,-11.989514,-14.036177160000005,-14.036177160000008
EN_m_2718bba_16504X4183__s13763018_s8260744_s-1,-13.568307,-14.323871200000005,-14.323871200000003
EN_m_22bbe_1101X18326__s20839672_s2164006_s-1,-32.019026000000004,-27.152701849999985,-27.152701849999982
EN_m_11bbb_6602X10262__s12332494_s12899914_s-1,-18.240689,-18.014527399999984,-18.014527399999984
EN_m_22bbb_5803X18326__s16465874_s15715930_s-1,-16.572294,-17.435787660000027,-17.435787660000024
EN_m_22bbg_14175X18811__s14470312_s10154860_s-1,-12.6161,-15.517251649999983,-15.517251649999983
EN_m_2430bbb_4431X16738__s10436880_s7913492_s-1,-15.329704999999999,-16.753831680000022,-16.753831680000022
EN_m_11dbb_3187X10262__s17311890_s53968_s-1,-18.316547,-18.42460600999997,-18.42460600999997
EN_m_271949aba_5745X4511__s14040956_s17654212_s-1,-20.153682999999997,-19.437086280000006,-19.437086280000003
EN_m_22bbg_14175X18811__s14791692_s18054132_s-1,-15.800811999999999,-16.728146229999982,-16.728146229999982
EN_m_22bbg_14175X18811__s4929928_s9397282_s-1,-11.940501,-14.637062210000016,-14.637062210000016
EN_m_11dbb_3187X10262__s18784104_s9104998_s-1,-20.189916,-20.172384890000018,-20.172384890000018
EN_m_527cbb_13275X712__s6673766_s338592_s-1,-17.90468,-18.273266630000016,-18.273266630000016
EN_m_271949aba_5745X4511__s16723966_s10843688_s-1,-21.895605,-20.36894077,-20.36894077
EN_m_22dbb_498X18326__s7838504_s21420334_s-1,-22.39412,-20.91239691999998,-20.91239691999998
EN_m_22bbb_5803X18326__s20821052_s14429828_s-1,-23.740009,-22.574320370000038,-22.57432037000004
EN_m_271949aba_5745X4511__s12850240_s16792534_s-1,-18.739976000000002,-19.46975924000002,-19.46975924000002
EN_m_22bbg_14175X18811__s6887344_s12104714_s-1,-14.716111999999999,-15.821205400000006,-15.821205400000006
EN_m_22bbe_1101X18326__s15597346_s7692084_s-1,-18.605907000000002,-18.686610779999974,-18.686610779999974
EN_m_2718bba_16504X4183__s4509756_s867668_s-1,-15.505444,-16.71089586999998,-16.71089586999998
EN_m_2230bbc_4505X5291__s14780712_s15258762_s-1,-8.531792,-11.66358217,-11.66358217
EN_m_22bbg_14175X18811__s15732474_s147685_s-1,-20.246932,-19.113030720000005,-19.113030720000005
EN_m_527bbb_13275X12060__s12908624_s644968_s-1,-19.333156,-18.053233019999983,-18.053233019999983
EN_m_273464bbb_115X9179__s11981044_s11222744_s-1,-22.954413,-21.94648363999997,-21.946483639999975
EN_m_22bbe_1101X18326__s7876334_s582010_s-1,-23.319316,-21.851186520000024,-21.851186520000024
EN_m_22cbg_14175X536__s549162_s9703998_s-1,-17.666216,-17.08245613000002,-17.08245613000002
EN_m_22ccb_4091X379__s9598846_s12889972_s-1,-21.202599,-20.749393429999987,-20.74939342999999
EN_m_28bca_245X1306__s72881_s10429886_s-1,-23.858837,-21.83135542000001,-21.83135542000001
EN_m_22bbg_14175X18811__s821066_s10905372_s-1,-28.44803,-24.43022336000001,-24.43022336000001
EN_m_271948bba_6165X12061__s9945148_s18673358_s-1,-19.726886,-19.31505115999998,-19.31505115999998
EN_m_527dbb_843X12060__s6466072_s13309142_s-1,-18.59769,-19.029136330000025,-19.029136330000025
EN_m_22cbg_14175X536__s9192360_s11982956_s-1,-16.012817000000002,-16.45270935000001,-16.45270935000001
EN_m_527bbb_13275X12060__s895974_s6546428_s-1,-16.36937,-17.078436439999972,-17.078436439999976
EN_m_271949aba_5745X4511__s10839008_s10842806_s-1,-20.317357,-19.23157131999998,-19.23157131999998
EN_m_271948bba_6165X12061__s13760754_s9913096_s-1,-20.657564,-20.367783050000032,-20.367783050000032
EN_m_22bbe_1101X18326__s21010918_s138091_s-1,-32.054853,-28.73375216000005,-28.733752160000044
EN_m_271949aba_5745X4511__s12850814_s10844138_s-1,-9.885667999999999,-12.446832629999992,-12.446832629999992
EN_m_512bba_5148X10475__s4933144_s3001000_s-1,-24.24655,-22.415662910000005,-22.415662910000005
EN_m_271949aba_5745X4511__s20842800_s10847910_s-1,-12.795881,-13.972187200000008,-13.972187200000008
EN_m_22dcb_263X14285__s16650196_s13264148_s-1,-23.620123,-21.09039181999997,-21.090391819999972
EN_m_20bba_4475X1562__s1034150_s10176912_s-1,-23.423631,-21.048507900000025,-21.048507900000022
EN_m_271949aba_5745X4511__s13575140_s20286650_s-1,-13.899892000000001,-15.152306979999983,-15.152306979999985
EN_m_271949aba_5745X4511__s20083178_s10846150_s-1,-20.741059,-19.781575179999976,-19.781575179999976
EN_m_2708bba_6768X15592__s908618_s8157190_s-1,-24.423593,-23.120631459999984,-23.120631459999984
EN_m_11bbc_4643X10267__s2496796_s20992968_s-1,-18.482715,-18.377871040000027,-18.377871040000027
EN_m_22bcd_812X14285__s309876_s6546426_s-1,-31.815358000000003,-28.457633409999968,-28.457633409999975
EN_m_22bbb_5803X18326__s11762952_s13469656_s-1,-19.242509,-18.829021319999978,-18.829021319999978
EN_m_527bbb_13275X12060__s633142_s10154862_s-1,-22.161406,-21.067944119999982,-21.06794411999998
EN_m_27bbd_10224X2510__s9965594_s15141354_s-1,-17.884979,-18.657205129999987,-18.657205129999987
EN_m_22bbg_14175X18811__s564336_s14316696_s-1,-14.061276000000001,-15.354622449999988,-15.354622449999988
EN_m_271949aba_5745X4511__s14043158_s10842358_s-1,-16.428735,-16.48812137999998,-16.48812137999998
EN_m_11bbc_4643X10267__s4643562_s11399956_s-1,-26.814640999999998,-23.629489209999992,-23.629489209999992
EN_m_22bbg_14175X18811__s13807966_s1199828_s-1,-16.430973,-10.864787666888889,-10.864787666888887
EN_m_271949aba_5745X4511__s15427222_s10845658_s-1,-15.294735000000001,-15.909165259999973,-15.909165259999977
EN_m_22bbg_14175X18811__s550092_s1199828_s-1,-16.115128,-17.333319959999987,-17.333319959999987
EN_m_11bbc_4643X10267__s14581824_s575260_s-1,-24.344534,-22.24269628000001,-22.242696280000008
EN_m_22bbb_5803X18326__s315926_s18979830_s-1,-16.622054000000002,-17.637066229999988,-17.63706622999999
EN_m_22bbe_1101X18326__s20849952_s59750_s-1,-24.069360999999997,-22.562365230000005,-22.562365230000005
EN_m_272610bca_561X8522__s18204196_s18212730_s-1,-19.850619000000002,-18.51465050000002,-18.51465050000002
EN_m_527bbb_13275X12060__s18967844_s12523522_s-1,-20.538239,-19.24709407999999,-19.24709407999999
EN_m_20bba_4475X1562__s78420_s6463668_s-1,-20.940123999999997,-20.230092969999994,-20.230092969999994
EN_m_22cbb_5803X533__s2227954_s16783356_s-1,-25.049961,-23.70960959000001,-23.709609590000014
EN_m_22bbb_5803X18326__s2392078_s9787964_s-1,-23.005098,-21.219055840000024,-21.219055840000024
EN_m_2718bba_16504X4183__s7109822_s4510386_s-1,-27.96813,-24.08498717000002,-24.08498717000002
EN_m_512bba_5148X10475__s10339114_s16950606_s-1,-22.683792,-20.644969770000017,-20.644969770000017
EN_m_22bbg_14175X18811__s20065962_s17316884_s-1,-12.437024000000001,-15.301510910000005,-15.301510910000005
EN_m_22bbg_14175X18811__s20902080_s1181086_s-1,-15.822780999999999,-15.996404770000007,-15.996404770000009
EN_m_2430bbb_4431X16738__s7426496_s4904964_s-1,-23.879782000000002,-22.105766989999992,-22.105766989999992
EN_m_2708bba_6768X15592__s14049254_s14934358_s-1,-23.824087,-21.91413529999999,-21.914135299999987
EN_m_271949aba_5745X4511__s10835074_s17699366_s-1,-18.691895000000002,-18.645663929999987,-18.64566392999999
EN_m_22bbg_14175X18811__s765028_s1178682_s-1,-12.851337,-15.523173170000002,-15.523173170000002
EN_m_2708bba_6768X15592__s12123160_s16767208_s-1,-15.997448,-16.813684870000017,-16.813684870000017
EN_m_2718bba_16504X4183__s13579134_s17630836_s-1,-19.255944,-19.130480880000004,-19.130480880000004
EN_m_2718bba_16504X4183__s6406764_s868112_s-1,-21.409618,-20.128051039999978,-20.128051039999978
EN_m_271949aba_5745X4511__s10836626_s10847854_s-1,-19.773999,-18.666997750000004,-18.666997750000004
EN_m_22bcd_812X14285__s20904994_s231002_s-1,-15.070757,-16.387695739999984,-16.387695739999984
EN_m_2230bbb_1423X5160__s13466020_s10969910_s-1,-15.723989999999999,-17.198231849999985,-17.198231849999985
EN_m_271948bba_6165X12061__s9943638_s9922392_s-1,-9.44322,-13.111193810000007,-13.111193810000008
EN_m_271948bba_6165X12061__s9940872_s9918594_s-1,-17.412763,-17.846019310000017,-17.846019310000017
EN_m_271948bba_6165X12061__s9947550_s9937370_s-1,-23.486102,-21.99873861000001,-21.99873861000001
EN_m_527bbb_13275X12060__s18324704_s13310434_s-1,-17.608975,-17.721609190000024,-17.721609190000024
EN_m_22cbb_5803X533__s7932440_s12622720_s-1,-21.947146,-20.949342209999983,-20.949342209999983
EN_m_527bbb_13275X12060__s20820644_s15085950_s-1,-30.5849,-26.17029598999999,-26.17029598999999
EN_m_22ccb_4091X379__s7965390_s60813_s-1,-17.607206,-17.95613828999998,-17.95613828999998
EN_m_271948bba_6165X12061__s9939374_s16807740_s-1,-21.067013,-21.21651729000002,-21.21651729000002
EN_m_2740bbb_959X9971__s13287856_s2206000_s-1,-24.345575,-22.25745928000001,-22.257459280000013
EN_m_2430bbb_4431X16738__s14048970_s9106970_s-1,-16.94942,-18.70189724999998,-18.70189724999998
EN_m_271948bba_6165X12061__s18758904_s12862574_s-1,-21.766275,-20.987464809999977,-20.987464809999977
EN_m_22bbg_14175X18811__s17610566_s12523520_s-1,-17.359427,-18.30506779000002,-18.30506779000002
EN_m_22cbg_14175X536__s19452778_s18313774_s-1,-10.085949000000001,-12.679402780000016,-12.679402780000014
EN_m_271948bba_6165X12061__s17787606_s14599220_s-1,-12.674577000000001,-14.545452390000007,-14.545452390000007
EN_m_11bcc_732X8536__s52836_s11763458_s-1,-17.6185,-17.789197310000013,-17.789197310000013
EN_m_2718bba_16504X4183__s7426252_s9227104_s-1,-16.85377,-17.782123309999996,-17.782123309999996
EN_m_22bbd_1604X18811__s15758112_s18663474_s-1,-19.214052,-19.29984557000002,-19.29984557000002
EN_m_527cbb_13275X712__s12635742_s282004_s-1,-22.310543,-20.904852060000017,-20.90485206000002
EN_m_527bbb_13275X12060__s15362418_s6672592_s-1,-15.418488,-16.49371556000001,-16.49371556000001
EN_m_22bbg_14175X18811__s14421130_s141477_s-1,-20.393714000000006,-19.49991785000002,-19.49991785000002
EN_m_11bbc_4643X10267__s13230354_s10547126_s-1,-24.889932,-23.13750828000002,-23.13750828000002
EN_m_271949aba_5745X4511__s10836564_s10844508_s-1,-23.898574,-22.46341165000001,-22.463411650000012
EN_m_527bbb_13275X12060__s204353_s2007378_s-1,-24.692287,-22.090276620000008,-22.090276620000008
EN_m_22bbg_14175X18811__s490592_s106969_s-1,-23.929395,-21.957643470000026,-21.957643470000026
EN_m_2430bbb_4431X16738__s12057644_s744848_s-1,-13.978366000000001,-15.830597340000017,-15.83059734000002
EN_m_22bbg_14175X18811__s20982822_s138590_s-1,-12.449258,-15.83805143000002,-15.838051430000021
EN_m_512bba_5148X10475__s11570296_s18365182_s-1,-11.112203,-12.838238249999993,-12.838238249999993
EN_m_22cbg_14175X536__s13575514_s11982956_s-1,-14.565423999999998,-16.31874861999998,-16.31874861999998
EN_m_22bcd_812X14285__s4822422_s102874_s-1,-22.979179000000002,-21.126760759999982,-21.126760759999982
EN_m_11bbb_6602X10262__s490590_s10338238_s-1,-17.875979,-17.770944779999983,-17.770944779999986
EN_m_22bbg_14175X18811__s10177018_s16810368_s-1,-6.356331,-11.347216609999982,-11.347216609999986
EN_m_22bbg_14175X18811__s821066_s13652186_s-1,-17.461915,-17.779124380000017,-17.779124380000017
EN_m_271948bba_6165X12061__s9948186_s9936064_s-1,-17.45805,-17.578392539999975,-17.578392539999975
EN_m_527bbb_13275X12060__s9452852_s2497342_s-1,-12.681022,-14.498260529999992,-14.498260529999992
EN_m_2718bba_16504X4183__s11737784_s868116_s-1,-24.015078,-21.504949039999985,-21.50494903999998
EN_m_22bbe_1101X18326__s21037368_s9283570_s-1,-19.273077,-17.113873390000016,-17.113873390000016
EN_m_22cbb_5803X533__s9581770_s14034044_s-1,-17.549238,-18.126126750000005,-18.126126750000005
EN_m_276436dbb_192X10005__s14085348_s14099076_s-1,-24.207697,-21.68591254000001,-21.685912540000018
EN_m_270004bda_1845X2082__s11413970_s8127770_s-1,-23.498091,-22.347017939999986,-22.347017939999986
EN_m_22bbg_14175X18811__s7348418_s13585442_s-1,-22.19185,-21.229414309999985,-21.229414309999985
EN_m_22bbg_14175X18811__s13209712_s19565954_s-1,-17.917487,-17.862542080000004,-17.862542080000004
EN_m_273462bbc_560X2913__s20025822_s11191022_s-1,-11.486609,-15.537497470000012,-15.537497470000012
EN_m_271949aba_5745X4511__s10831948_s10843338_s-1,-17.277873,-17.590058810000002,-17.590058810000002
EN_m_271949aba_5745X4511__s12433492_s15160468_s-1,-18.287644,-17.86901273,-17.86901273
EN_m_271948bba_6165X12061__s18799630_s16893570_s-1,-21.184268,-19.975113539999988,-19.975113539999988
